task,source_file,setting,embedding,comparator,metric,value,comparator_value,delta_vs_comparator_positive_is_better,metric_direction,is_failure,is_improvement,failure_magnitude,improvement_magnitude,small_test_warning,small_train_warning,diagnostic_only,severity_if_negative,direction
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,cl_scratch_v5,scGPT_human,sign_acc,0.99609375,0.99609375,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,cl_v6_fair,baseline,mse,1.6652663946151733,0.5399034023284912,1.1253629922866821,lower_is_better,True,False,1.1253629922866821,0,True,True,True,1.1253629922866821,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,cl_v6_fair,baseline,mse,4.3369951248168945,3.348284721374512,0.9887104034423824,lower_is_better,True,False,0.9887104034423824,0,True,True,True,0.9887104034423824,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,cl_v6_fair,baseline,mse,0.5467908382415771,0.1992620527744293,0.3475287854671478,lower_is_better,True,False,0.3475287854671478,0,True,True,True,0.3475287854671478,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,cl_v6_fair,baseline,mse,2.2454545497894287,1.9843281507492063,0.2611263990402224,lower_is_better,True,False,0.2611263990402224,0,True,True,True,0.2611263990402224,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,cl_v6_fair,baseline,mse,0.30960994958877563,0.0845106616616249,0.22509928792715073,lower_is_better,True,False,0.22509928792715073,0,True,True,True,0.22509928792715073,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,cl_v6_fair,baseline,mse,2.93634033203125,4.176182746887207,-1.239842414855957,lower_is_better,False,True,0,1.239842414855957,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,cl_v6_fair,baseline,mse,0.30539754033088684,1.017870306968689,-0.7124727666378021,lower_is_better,False,True,0,0.7124727666378021,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,cl_v6_fair,baseline,mse,0.20738117396831512,0.7992085218429565,-0.5918273478746414,lower_is_better,False,True,0,0.5918273478746414,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,cl_v6_fair,baseline,mse,0.8607547283172607,1.394498586654663,-0.5337438583374023,lower_is_better,False,True,0,0.5337438583374023,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,cl_v6_fair,baseline,mse,0.4621363878250122,0.6972895264625549,-0.23515313863754272,lower_is_better,False,True,0,0.23515313863754272,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,-0.8946971893310547,0.98113214969635,-1.8758293390274048,higher_is_better,True,False,1.8758293390274048,0,True,True,True,1.8758293390274048,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,0.9668341875076294,0.9827615022659302,-0.01592731475830078,higher_is_better,True,False,0.01592731475830078,0,True,True,True,0.01592731475830078,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,-0.9884651899337769,-0.9748427271842957,-0.013622462749481201,higher_is_better,True,False,0.013622462749481201,0,True,True,True,0.013622462749481201,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,-0.9737740755081177,-0.9624046087265016,-0.0113694667816161,higher_is_better,True,False,0.0113694667816161,0,True,True,True,0.0113694667816161,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,0.9856725335121155,0.9917200207710266,-0.006047487258911133,higher_is_better,True,False,0.006047487258911133,0,True,True,True,0.006047487258911133,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,0.9468773603439331,-0.2159157842397689,1.162793144583702,higher_is_better,False,True,0,1.162793144583702,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,0.987378716468811,0.8490070104598999,0.13837170600891113,higher_is_better,False,True,0,0.13837170600891113,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,0.9315451979637146,0.8265742659568787,0.10497093200683594,higher_is_better,False,True,0,0.10497093200683594,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,0.9327579140663147,0.921891987323761,0.010865926742553711,higher_is_better,False,True,0,0.010865926742553711,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=16;n_train=18;n_test=1,cl_v6_fair,baseline,pearson_r,0.980897068977356,0.975261092185974,0.005635976791381947,higher_is_better,False,True,0,0.005635976791381947,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,0.01953125,1.0,-0.98046875,higher_is_better,True,False,0.98046875,0,True,True,True,0.98046875,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,0.99609375,1.0,-0.00390625,higher_is_better,True,False,0.00390625,0,True,True,True,0.00390625,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,1.0,0.37890625,0.62109375,higher_is_better,False,True,0,0.62109375,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,1.0,0.93359375,0.06640625,higher_is_better,False,True,0,0.06640625,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,1.0,0.97265625,0.02734375,higher_is_better,False,True,0,0.02734375,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,1.0,0.99609375,0.00390625,higher_is_better,False,True,0,0.00390625,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=5;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,0.0,0.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,0.99609375,0.99609375,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=8;n_train=18;n_test=1,cl_v6_fair,baseline,sign_acc,1.0,1.0,0.0,higher_is_better,False,False,0,0,True,True,True,0,tie
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,4.3369951248168945,2.7716593742370605,1.565335750579834,lower_is_better,True,False,1.565335750579834,0,True,True,True,1.565335750579834,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,2.93634033203125,1.6089675426483154,1.3273727893829346,lower_is_better,True,False,1.3273727893829346,0,True,True,True,1.3273727893829346,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,0.8607547283172607,0.3976057767868042,0.46314895153045654,lower_is_better,True,False,0.46314895153045654,0,True,True,True,0.46314895153045654,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,1.6652663946151733,2.300218105316162,-0.6349517107009888,lower_is_better,False,True,0,0.6349517107009888,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,0.3309199810028076,0.9064547419548036,-0.575534760951996,lower_is_better,False,True,0,0.575534760951996,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,0.30539754033088684,0.8486590385437012,-0.5432614982128143,lower_is_better,False,True,0,0.5432614982128143,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=11;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,0.02573743835091591,0.4614448249340057,-0.4357073865830898,lower_is_better,False,True,0,0.4357073865830898,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,0.30960994958877563,0.6853030920028687,-0.375693142414093,lower_is_better,False,True,0,0.375693142414093,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,0.5920463800430298,0.945810854434967,-0.35376447439193726,lower_is_better,False,True,0,0.35376447439193726,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,cl_v6_fair,scGPT_human,mse,2.2454545497894287,2.471885204315185,-0.2264306545257564,lower_is_better,False,True,0,0.2264306545257564,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,cl_v6_fair,scGPT_human,pearson_r,0.9468773603439331,0.9914656281471252,-0.04458826780319214,higher_is_better,True,False,0.04458826780319214,0,True,True,True,0.04458826780319214,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=0;n_train=18;n_test=1,cl_v6_fair,scGPT_human,pearson_r,0.9668341875076294,0.9883593320846558,-0.021525144577026367,higher_is_better,True,False,0.021525144577026367,0,True,True,True,0.021525144577026367,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=12;n_train=18;n_test=1,cl_v6_fair,scGPT_human,pearson_r,0.9856725335121155,0.9909601211547852,-0.005287587642669678,higher_is_better,True,False,0.005287587642669678,0,True,True,True,0.005287587642669678,failure
